    5.836993    3.044926    3.230881
    7.518024    4.828087    4.962508
    4.792506    2.115757    2.334335
    3.632699    1.249588    1.489098
    4.054254    1.826076    2.003811
    2.787518    0.777197    1.088930
    3.929152    1.795212    1.994579
    5.048734    2.558564    2.708097
    5.489229    3.389985    3.494458
    2.594541    0.493773    0.976448
    3.708853    1.800613    1.949295
    3.902170    1.276979    1.565316
    4.865974    2.160259    2.348744
    4.328487    1.893269    2.052006
    4.072341    1.719936    1.952153
    6.572207    3.524153    3.617194
    6.123515    3.932960    4.001956
    3.596099    1.376743    1.575347
    5.349623    2.345911    2.610559
    4.362512    2.499603    2.524855
    5.579021    2.472178    2.784600
    6.359084    3.548605    3.661527
    3.875118    1.407409    1.693482
    3.519005    1.663391    1.822240
    4.490318    1.902794    2.213164
    4.720824    2.507292    2.651802
    3.600147    1.480450    1.685190
    2.701119    0.629347    1.177062
    3.777254    1.179425    1.544805
    4.737162    2.293270    2.433347
    3.167037    0.911889    1.240106
    3.471865    1.558043    1.718752
    5.404713    3.177392    3.281199
    3.703897    1.357626    1.697332
    3.124532    1.767765    1.808044
    3.409655    1.111482    1.373775
    5.999597    3.371133    3.420549
    3.318760    1.027985    1.349799
    4.139304    1.422027    1.773559
    5.291171    3.109728    3.212433
    4.881072    2.351357    2.475111
    4.639297    2.254314    2.458811
    5.846233    3.287156    3.381316
    4.136043    1.729718    1.883623
    8.468555    5.823237    5.996645
    4.164598    1.440997    1.762620
    4.991752    2.664496    2.711260
    6.054364    3.537580    3.694575
    4.483635    2.311031    2.422653
    3.919168    0.931469    1.487271
    4.706185    1.965413    2.148395
    4.024163    1.342673    1.704289
    2.969375    0.671931    1.108273
    2.937380    0.835264    1.128406
    5.010343    2.586144    2.764249
    3.493899    0.862728    1.320048
    3.012515    0.950334    1.250453
    2.981112    1.428202    1.514801
    5.484391    2.753311    3.010483
    4.230950    2.070910    2.261400
    4.330276    1.335088    1.780274
    3.127899    0.590853    1.159081
    4.404572    1.766927    2.003819
    3.036885    0.574091    1.168739
    3.291906    0.939884    1.323061
    4.576836    2.469874    2.623814
    4.328246    1.937138    2.143016
    3.571942    0.913033    1.404316
    2.824417    0.517512    1.079846
    1.863479    0.401606    0.789484
    3.636676    1.512120    1.744828
    3.137793    1.118484    1.302989
    2.784819    0.515474    1.070185
    3.935662    1.455246    1.704045
    3.607715    0.728255    1.338752
    2.931474    0.606966    1.088600
    4.240182    2.058906    2.199182
    4.673284    2.706912    2.832524
    3.792529    1.200723    1.554077
    5.282621    3.240134    3.233308
    4.177531    1.544274    1.788127
    7.379157    4.288149    4.452002
    3.339648    1.037698    1.331337
    4.504766    2.040647    2.269674
    3.446563    0.673615    1.281917
    3.218873    0.682626    1.198408
    3.865451    1.307619    1.629115
    5.190781    2.662545    2.760721
    4.856386    1.918897    2.162239
    6.652053    4.117603    4.267294
    4.530639    1.619173    1.985115
    3.378217    1.733426    1.804660
    3.719515    1.138753    1.502540
    3.972004    1.152913    1.557426
    4.627704    1.428504    1.877807
    4.168495    1.897725    2.091943
    4.330014    2.082568    2.209444
    2.560115    0.479878    0.953804
    3.522925    0.680998    1.309484
    4.987498    1.865368    2.147391
    5.824943    2.865758    2.993397
    6.202412    3.548233    3.679721
    3.411655    0.638837    1.276753
    2.985722    0.549664    1.176251
    4.525105    2.141518    2.331149
    2.757555    0.626366    1.160485
    3.281511    0.930851    1.617219
    3.643727    1.133784    1.469433
    5.210296    2.233120    2.489351
    3.862223    0.907892    1.440611
    3.732176    0.827974    1.389250
    3.129746    0.606979    1.161569
    3.809912    1.391745    1.593587
    5.145654    2.826394    2.964083
    3.978323    0.977970    1.509012
    4.990589    2.512315    2.752854
    3.276808    0.590816    1.222729
    5.108508    2.044850    2.393686
    6.361952    3.584691    3.769943
    3.612963    0.827948    1.347155
    4.696554    2.151289    2.266077
    3.669095    0.969153    1.392955
    3.710614    1.237894    1.595099
    2.644525    0.581762    1.100507
    4.795949    1.683675    2.081377
    3.360699    0.719802    1.249792
    5.096088    2.434778    2.640386
    4.842338    2.015640    2.261050
    5.538603    2.660591    2.814895
    3.622537    0.847108    1.352676
    3.612195    0.986234    1.400651
    7.062420    4.241877    4.301242
    3.663149    1.201426    1.499178
    4.938945    1.875702    2.224091
    3.746503    1.105654    1.524339
    4.527335    1.950305    2.107509
    4.405085    2.063200    2.129259
    4.218857    1.954421    2.161664
    4.512076    2.198876    2.328419
    3.490118    1.267141    1.535679
    2.944284    0.697816    1.099689
    5.461296    2.448859    2.735782
    3.921753    1.351910    1.620418
    3.749921    1.323580    1.630009
    3.117368    0.662375    1.162107
    4.300868    1.978998    2.182861
    5.359936    2.695365    2.778603
    3.633296    1.067320    1.410788
    3.378464    0.657456    1.260411
    4.240024    2.014325    2.208445
    3.068275    0.934233    1.242528
    3.456888    1.018696    1.372680
    2.788239    0.557964    1.035980
    2.594644    0.479059    0.970211
    5.766938    3.398937    3.455775
    2.916738    0.832534    1.165411
    4.214595    1.432778    1.723117
    3.530112    1.238299    1.476034
    2.644518    0.902278    1.408782
    3.460637    1.081888    1.426537
    3.713836    1.044389    1.413539
    3.751270    1.168330    1.494061
    4.749799    2.809495    2.870913
    3.615170    1.126117    1.463569
    4.094553    1.620668    1.931302
    3.923367    0.951839    1.479742
    5.234886    2.844249    2.906509
    7.228594    3.862544    4.139583
    4.338499    1.862475    2.087281
    4.305543    1.558736    1.855620
    2.791789    0.887247    1.137191
    5.729216    3.704765    3.636659
    2.970741    0.535900    1.100748
    4.937665    2.531806    2.653330
    3.381232    1.063089    1.379486
    2.367453    0.467584    0.877871
    4.240211    1.876814    1.977465
    2.886211    0.984995    1.211068
    2.850516    0.599210    1.060153
    4.454385    1.803051    2.057955
    3.041580    0.699593    1.133839
    4.248643    1.538166    1.846067
    3.517656    1.466904    1.637565
    2.637614    0.692887    1.022665
    3.158721    0.933325    1.259142
    3.362308    1.244194    1.471188
    3.717194    1.670198    1.845018
    2.520229    0.470284    0.984557
    4.112147    2.076671    2.175062
    5.981404    3.114309    3.266432
    2.809659    0.540792    1.041600
    2.405627    0.439224    0.921091
    3.643628    0.936530    1.401186
    3.435907    0.880021    1.331715
    4.051575    1.539666    1.773962
    3.879639    1.568855    1.810330
    2.114730    0.567202    1.017083
    3.252892    1.238005    1.432176
    3.850132    1.501537    1.689229
    3.532413    1.015964    1.385821
    2.760817    0.510498    1.104572
    4.647640    2.045793    2.249945
    2.527424    0.789980    1.018445
    5.629709    3.193834    3.322966
    5.671335    3.182082    3.362661
    3.845758    1.572547    1.814530
    4.587635    2.821588    2.930772
    3.258498    0.605129    1.261356
    3.293903    1.419015    1.603396
    4.278548    2.048674    2.245061
    3.901298    1.604552    1.831536
    3.569170    0.898482    1.395955
    3.886187    1.419773    1.734661
    3.201224    1.557608    1.633823
    3.454317    1.168249    1.496131
    4.852286    1.947858    2.334845
    2.977872    0.961365    1.204480
    2.998708    1.404961    1.510814
    2.551688    0.501959    0.946200
    4.028946    1.750244    1.944913
    3.506732    0.772243    1.314660
    3.696571    1.261171    1.543130
