    7.375854    5.827764    5.119716
    6.278370    4.475639    3.779820
    5.209139    3.644195    2.723683
    7.728346    6.241445    5.347306
    7.992111    6.246925    5.556412
    7.331157    5.627070    4.647799
   12.953060   11.645448   11.113223
   11.073569    9.856120    8.977616
    9.036298    6.746335    6.271529
    9.113477    7.769657    6.979060
    8.863351    6.981165    6.235601
    8.058090    6.498130    5.880782
    9.454197    7.804365    7.020504
   12.294599   10.366173    9.698725
    7.535563    5.814967    5.356082
   17.979551   15.743253   15.654603
   12.022092   10.190566    9.672944
    8.167312    6.670303    5.924341
   10.666955    8.815199    8.446176
   18.527495   16.403359   16.645500
   10.119533    8.394022    8.208504
    6.775956    5.645603    5.174864
   11.687099   10.199521    9.813104
   12.931320   11.012139   10.782748
    4.722856    3.090594    2.484858
   10.343985    8.613475    8.249752
    6.183336    4.615878    4.108069
   13.966129   11.784885   11.605752
   11.372813    9.347674    9.127905
    8.689484    7.083304    6.750880
    7.559781    6.184117    5.942960
    8.828924    7.146867    6.625124
   14.751901   12.991749   13.109233
    8.887991    7.254921    7.049614
   10.345404    8.747653    8.584541
    5.370770    3.611634    3.015922
   13.336519   11.600019   11.853572
   12.393729   10.248884   10.041589
    8.274453    6.782281    6.621759
   11.009852    9.225326    8.927736
   10.791007    8.373804    7.947986
   13.089334   11.308692   11.409936
   13.745821   12.019778   12.033457
   13.097207   11.381820   11.344926
    8.430286    6.760602    6.352317
    5.977162    4.612736    4.113150
    5.896026    4.353878    3.935171
    9.104701    7.747839    7.621995
   11.694360    9.622120    9.057171
   15.903630   13.436195   13.440871
    9.221458    7.319262    6.848107
    8.440077    6.474645    6.110470
    7.225970    5.491292    5.014618
    6.268833    4.568632    3.833622
    8.176650    6.565108    6.041548
    8.213155    6.617051    6.267210
   10.974733    9.671173    9.519270
    6.314850    5.279400    4.862651
    7.667811    6.138155    5.848062
    4.947236    3.515766    2.860268
    9.876989    8.261028    8.200318
   11.336308    9.651561    9.481796
    8.776145    7.002030    6.676594
    8.333903    6.572124    6.346483
   10.637540    9.319313    9.350766
   12.180745   10.826460   10.692951
   13.937881   12.497996   12.137235
    9.303090    7.748322    7.285892
    6.571227    5.183959    4.933288
    4.122054    2.467182    1.863291
   10.820374    8.682391    8.412588
   11.701246   10.177389   10.502789
   23.344823   20.676762   21.508779
   20.236049   17.912748   18.687505
   17.305225   15.279728   15.425088
   18.914401   16.444690   17.119143
   16.991619   14.866335   15.373555
   10.258494    8.554100    8.140579
   16.907084   13.914804   13.954742
   18.348147   16.217918   16.611219
