-0.8350 -0.0408 1.5903
-0.0416 -0.5733 0.2320
1.5887 0.2327 50.6219
-0.3039 -1.0144 -9.3885
-1.0132 -1.4414 4.8547
-9.3889 4.8540 43.6657
-1.1818 -0.0976 -3.6381
-0.0974 -1.3488 -0.0424
-3.6379 -0.0435 45.4457
-2.6409 -0.1572 1.4548
-0.1598 -2.5551 -0.2032
1.4515 -0.2034 42.9259
-0.0679 -0.1231 -1.4686
-0.1258 0.0228 1.1981
-1.4709 1.1969 47.8259
-0.9278 0.0074 0.1797
0.0068 -0.7193 -0.2699
0.1796 -0.2690 52.5444
5.5506 0.0872 3.7975
0.0886 5.5295 0.0955
3.7952 0.0959 55.6381
-0.3610 0.3083 5.0686
0.3065 -0.4788 3.6222
5.0676 3.6237 47.7153
-0.1386 -0.1595 -5.6128
-0.1612 -0.6051 1.1933
-5.6141 1.1936 49.2227
0.8788 0.2292 3.0467
0.2266 1.2128 3.8417
3.0433 3.8421 50.2331
3.8154 -0.2196 6.3571
-0.2219 3.0993 -0.9117
6.3576 -0.9119 48.4574
-1.3761 -0.1546 -3.0450
-0.1550 -1.2662 1.9323
-3.0497 1.9317 46.0364
-0.8228 -0.2060 -4.1834
-0.2083 -0.9420 1.2919
-4.1829 1.2942 49.7996
2.1762 0.0677 7.9682
0.0652 1.0803 0.6563
7.9651 0.6561 47.2465
-2.8843 -0.1424 -1.8493
-0.1438 -2.7086 0.6636
-1.8524 0.6622 43.1552
-0.4530 -0.0278 2.8521
-0.0283 -0.5496 0.3189
2.8495 0.3200 45.5915
0.1138 -0.1331 -3.4728
-0.1333 -0.0356 0.5847
-3.4752 0.5833 49.2192
-1.0825 0.0775 -3.8831
0.0784 -1.0434 -2.0835
-3.8817 -2.0819 50.5975
8.4589 0.3411 5.2934
0.3381 8.2482 2.9012
5.2931 2.9004 55.8857
-1.1884 -0.1037 -1.1918
-0.1060 -1.1495 1.7763
-1.1932 1.7757 43.2724
3.1013 -0.0730 -2.2240
-0.0737 3.2810 -0.1403
-2.2250 -0.1404 53.4676
0.6097 0.1378 4.0018
0.1354 0.3937 1.6422
4.0007 1.6428 37.5363
3.6835 -0.0452 8.2563
-0.0486 2.4087 -0.0311
8.2547 -0.0324 47.1121
4.8506 -0.1912 7.5267
-0.1943 3.6027 -0.8002
7.5227 -0.8003 42.5133
-1.2792 -0.1926 -1.1008
-0.1963 -0.6726 4.2578
-1.0982 4.2574 38.4431
-0.4942 -0.0857 1.3385
-0.0886 -0.2775 -1.1520
1.3379 -1.1516 45.1798
2.5411 -0.0922 1.3317
-0.0909 2.8240 -1.7727
1.3279 -1.7742 42.9812
-1.5645 -0.0643 -0.7869
-0.0654 -1.5509 0.5916
-0.7878 0.5923 39.4769
3.8006 -0.1184 -2.3846
-0.1192 3.8662 2.1169
-2.3834 2.1187 47.1342
-2.0285 -0.0653 -1.1253
-0.0665 -1.9626 -0.2683
-1.1244 -0.2685 44.1382
0.6334 -0.1181 4.3642
-0.1198 0.4113 -0.6646
4.3608 -0.6653 40.6951
-1.4154 -0.0750 -2.1254
-0.0774 -1.3848 -0.2577
-2.1287 -0.2578 43.5190
-0.9151 -0.1096 2.3212
-0.1109 -0.9395 -1.0822
2.3184 -1.0820 38.8234
-1.3325 -0.0480 2.7007
-0.0496 -1.2970 -0.1430
2.7019 -0.1425 38.0155
-1.9149 -0.5065 -4.0891
-0.5101 -1.7614 4.2696
-4.0872 4.2694 40.7122
-0.2685 0.2051 -2.4343
0.2070 0.1861 -3.9459
-2.4328 -3.9467 42.4081
4.3419 -0.3160 -6.8857
-0.3165 3.2796 1.3119
-6.8870 1.3110 40.7891
-0.4814 -0.2567 -4.3352
-0.2583 -0.5669 2.5396
-4.3378 2.5391 48.0719
10.2584 -0.3898 -6.8306
-0.3919 9.2701 1.9269
-6.8328 1.9274 48.0463
0.5505 0.0246 7.2240
0.0231 -0.3949 0.3597
7.2214 0.3598 43.3891
-1.3652 -0.1938 -0.8385
-0.1938 -0.7265 4.9095
-0.8359 4.9112 43.8234
2.0547 -0.4223 -3.5781
-0.4241 2.5623 5.0834
-3.5773 5.0817 46.0288
-0.2913 -0.1576 1.8114
-0.1609 -0.2098 -1.4955
1.8103 -1.4965 41.1464
