0.5799 -0.0312 1.4659
-0.0337 0.3308 -1.1690
1.4653 -1.1690 14.1920
1.3043 0.1852 1.5499
0.1836 0.9607 0.9806
1.5519 0.9793 15.7212
0.5743 0.0720 1.0462
0.0682 0.2869 -0.5045
1.0491 -0.5061 15.4826
2.1202 0.1629 3.3259
0.1594 1.2868 0.4074
3.3248 0.4078 18.7712
0.6928 0.0258 2.6374
0.0248 0.0019 -0.2922
2.6362 -0.2926 15.1510
0.2932 -0.1668 1.9207
-0.1695 0.1483 -2.2105
1.9195 -2.2100 18.1751
2.5829 0.1586 3.7525
0.1548 1.4250 0.2966
3.7503 0.2970 15.7205
3.7302 0.0533 3.4977
0.0492 2.7749 -0.1556
3.4941 -0.1551 17.4628
2.6698 -0.0172 1.5342
-0.0191 2.3917 -0.9004
1.5336 -0.9008 23.3563
4.2491 0.0757 4.6450
0.0727 2.7461 -0.0076
4.6427 -0.0068 19.2490
0.6475 0.0785 0.0183
0.0742 0.4359 0.7464
0.0147 0.7482 23.3440
1.4057 0.8814 4.3149
0.8780 0.4912 2.9238
4.3121 2.9256 16.1930
2.5713 -0.1769 4.3090
-0.1798 1.4931 -1.0620
4.3065 -1.0613 18.9495
1.7719 -0.0334 3.1393
-0.0381 0.9531 -0.6542
3.1369 -0.6547 17.5952
0.6115 0.1776 1.8645
0.1747 0.1171 0.7503
1.8647 0.7498 17.3497
2.4260 -0.4527 5.1654
-0.4566 1.5178 -2.7124
5.1616 -2.7129 26.6013
3.1700 0.1659 4.8368
0.1630 1.7407 0.3905
4.8375 0.3895 20.0365
2.8252 -0.3822 3.9362
-0.3847 2.0159 -2.0793
3.9342 -2.0788 20.3211
0.9431 0.2314 1.7839
0.2280 0.6529 1.4776
1.7804 1.4794 20.8354
2.0373 0.0661 0.7485
0.0638 1.8594 -0.0377
0.7481 -0.0373 28.5320
1.4632 0.0544 0.3566
0.0506 1.3024 -1.0672
0.3572 -1.0671 18.7439
0.6911 0.0487 0.5385
0.0461 0.5075 -0.1686
0.5346 -0.1675 18.2173
5.3210 -0.0326 2.5471
-0.0351 4.9081 -0.7838
2.5445 -0.7834 22.7750
1.0921 0.3169 3.3358
0.3150 0.4443 1.7965
3.3316 1.7980 23.0299
2.0988 0.0188 -3.3064
0.0160 1.3140 0.3740
-3.3072 0.3744 19.8952
1.6018 0.0152 0.4205
0.0121 1.8304 -2.7880
0.4191 -2.7878 20.4919
1.0612 0.0121 3.2441
0.0090 0.2988 -0.5146
3.2424 -0.5148 19.2771
1.5911 -0.0579 2.2866
-0.0614 1.2919 -1.5928
2.2867 -1.5928 23.7666
0.8873 -0.4104 3.7608
-0.4130 0.5042 -3.1764
3.7587 -3.1770 26.7266
0.8586 0.1303 -1.7651
0.1266 0.5474 -0.6019
-1.7648 -0.6016 24.5019
0.1993 0.0604 1.1490
0.0566 -0.1856 0.0197
1.1476 0.0205 18.6200
1.1408 0.1978 2.5890
0.1945 0.4770 0.6815
2.5872 0.6816 17.4302
2.1727 -0.1733 4.7366
-0.1778 0.9497 -1.0602
4.7333 -1.0603 20.7945
1.7979 0.0956 2.1755
0.0924 1.4052 0.1163
2.1726 0.1175 25.1410
1.1096 0.1596 -2.2353
0.1554 0.6085 -0.6439
-2.2360 -0.6436 18.0010
0.8280 0.1159 1.4265
