6.9841 -0.7099 -1.0492
-0.7094 4.6441 0.2363
-1.0498 0.2366 4.3913
8.5135 -0.5912 -1.0807
-0.5911 5.7979 0.3290
-1.0816 0.3295 5.4487
7.6535 -0.9140 -1.2096
-0.9135 4.6730 0.3443
-1.2101 0.3443 4.3400
10.3065 -0.7982 -1.3163
-0.7975 7.8512 0.3677
-1.3171 0.3679 7.7788
6.8227 -0.5266 -1.2451
-0.5266 4.7123 0.3436
-1.2460 0.3441 4.5007
7.7652 -0.6882 -1.1574
-0.6879 5.2200 0.3024
-1.1580 0.3025 5.1341
7.1336 -0.2999 -1.0653
-0.2996 4.8304 0.2221
-1.0660 0.2221 4.6586
5.7248 -0.9931 -1.3533
-0.9926 3.2516 0.4473
-1.3542 0.4479 2.7526
9.1429 -1.2095 -1.1900
-1.2089 6.0960 0.4502
-1.1911 0.4511 5.6643
8.7748 -0.7350 -0.8889
-0.7348 6.2337 0.2581
-0.8895 0.2587 5.7615
11.6582 -0.6204 -1.4641
-0.6200 8.7849 0.4276
-1.4652 0.4279 8.8025
9.3181 -0.9408 -1.1831
-0.9401 5.9565 0.3279
-1.1839 0.3287 5.6579
9.9944 -1.0195 -1.1594
-1.0190 6.8445 0.3606
-1.1604 0.3609 6.4729
12.9896 -0.6579 -1.4918
-0.6573 10.1626 0.4355
-1.4928 0.4360 10.1038
6.5984 -0.5434 -1.3725
-0.5434 4.4610 0.4258
-1.3735 0.4261 4.2784
7.0428 -0.8906 -1.2876
-0.8903 4.7509 0.5005
-1.2884 0.5010 4.3235
6.5382 -0.8421 -1.0257
-0.8418 3.5032 0.3358
-1.0264 0.3366 3.1092
7.8015 -0.9934 -0.5637
-0.9932 5.0086 0.2233
-0.5640 0.2240 4.5045
7.3473 -0.6557 -1.3133
-0.6555 4.5960 0.2847
-1.3143 0.2851 4.3634
6.3811 -0.7268 -1.0165
-0.7263 3.9943 0.2687
-1.0170 0.2687 3.8147
6.8756 -0.3968 -1.1380
-0.3965 4.7771 0.2227
-1.1387 0.2230 4.6030
9.6613 -0.4716 -1.4355
-0.4713 7.2225 0.3845
-1.4366 0.3845 7.3391
8.9301 -0.9102 -1.5413
-0.9097 6.5809 0.5604
-1.5425 0.5607 6.1929
7.5750 -0.6627 -1.1597
-0.6624 5.2917 0.3164
-1.1603 0.3164 4.9807
6.0165 -0.5984 -1.4294
-0.5983 3.8313 0.4024
-1.4303 0.4028 3.6901
5.9109 -0.6516 -1.7377
-0.6515 4.2995 0.5711
-1.7388 0.5717 3.9564
7.8723 -0.5969 -0.8767
-0.5966 5.1145 0.1202
-0.8775 0.1205 4.8747
7.4653 -0.9679 -0.8388
-0.9673 4.3942 0.1747
-0.8393 0.1753 3.9092
6.2816 -0.6116 -1.5789
-0.6117 3.8435 0.3712
-1.5800 0.3719 3.5913
7.3822 -0.4301 -1.4668
-0.4299 5.4720 0.4899
-1.4677 0.4902 5.5664
7.2037 -0.8076 -1.3102
-0.8077 4.8871 0.3373
-1.3112 0.3376 4.6486
11.5542 -0.5809 -1.0218
-0.5806 8.4941 0.1834
-1.0229 0.1840 8.2706
9.1167 -0.7124 -1.3577
-0.7121 6.7694 0.4444
-1.3586 0.4448 6.6019
8.2208 -0.6159 -1.0629
-0.6151 6.1064 0.1817
-1.0635 0.1818 5.6306
7.9991 -0.8147 -0.8484
-0.8144 5.0839 0.2165
-0.8491 0.2170 4.6992
12.0092 -0.5099 -1.7880
-0.5091 9.7338 0.5707
-1.7890 0.5708 9.9423
10.7911 -0.5488 -1.6785
-0.5480 8.2637 0.4614
-1.6795 0.4612 8.5865
9.8155 -0.7299 -1.1855
-0.7295 6.7948 0.2842
-1.1863 0.2845 6.5973
10.0845 -0.2871 -1.5516
-0.2869 8.2758 0.4189
-1.5526 0.4190 8.6858
6.9212 -0.5502 -0.9340
-0.5502 4.2658 0.2117
-0.9349 0.2122 3.9121
8.1341 -0.7237 -1.6435
-0.7237 5.7989 0.5673
-1.6448 0.5675 5.9242
7.5858 -0.6539 -0.9967
-0.6541 5.2950 0.3574
-0.9974 0.3580 4.6462
6.7004 -0.4108 -1.7642
-0.4106 4.5315 0.5416
-1.7654 0.5422 4.3839
12.6453 -0.5158 -2.0108
-0.5152 10.3720 0.6763
-2.0123 0.6763 10.6701
5.6518 -0.9288 -0.9667
-0.9285 2.7604 0.2898
-0.9676 0.2911 2.1457
6.9412 -0.5646 -1.6653
-0.5640 4.0189 0.3454
-1.6666 0.3460 4.0869
6.8197 -0.8962 -1.1195
-0.8958 4.6572 0.3382
-1.1203 0.3390 4.0771
6.7865 -0.8943 -2.0767
-0.8938 4.2854 0.8598
-2.0784 0.8607 4.0923
6.8522 -0.9842 -0.9528
-0.9835 3.9110 0.1967
-0.9536 0.1972 3.4124
9.5778 -0.8142 -1.5602
-0.8139 7.1948 0.5753
-1.5616 0.5762 7.0124
8.2458 -0.8242 -1.1377
-0.8241 5.5997 0.2652
-1.1388 0.2657 5.2451
9.3613 -0.7858 -1.2728
-0.7856 7.0333 0.4584
-1.2737 0.4589 6.6683
6.2772 -1.0856 -1.2139
-1.0854 3.4415 0.3972
-1.2148 0.3978 3.0659
6.3600 -0.5030 -0.8283
-0.5027 3.7993 0.1854
-0.8289 0.1862 3.3479
10.7985 -0.7033 -1.5069
-0.7027 8.2529 0.4716
-1.5080 0.4721 7.9841
10.8533 -0.5854 -1.5397
-0.5850 8.4035 0.4647
-1.5410 0.4650 8.4404
9.1615 -0.4988 -1.3448
-0.4986 6.9843 0.4607
-1.3454 0.4610 6.9294
8.2206 -0.7210 -1.2468
-0.7200 5.4130 0.3456
-1.2476 0.3460 5.1620
5.7848 -1.2346 -0.9102
-1.2338 2.7559 0.2562
-0.9109 0.2572 2.0875
7.7930 -0.8768 -1.0595
-0.8761 5.0617 0.4210
-1.0600 0.4214 4.5086
10.3708 -0.6221 -1.3730
-0.6217 7.6410 0.4156
-1.3739 0.4163 7.4452
6.8762 -0.2738 -1.4678
-0.2735 5.0196 0.4925
-1.4687 0.4929 5.2868
7.6521 -0.6468 -0.6973
-0.6464 5.1065 0.1120
-0.6978 0.1121 4.7496
7.7429 -0.6723 -1.5626
-0.6717 5.4108 0.4966
-1.5637 0.4973 5.2594
5.6795 -0.7197 -1.2084
-0.7192 3.6237 0.4210
-1.2090 0.4216 3.3342
5.8561 -0.7970 -1.0785
-0.7968 3.3695 0.2952
-1.0795 0.2964 2.6338
6.7922 -0.6734 -1.2025
-0.6732 4.2796 0.3217
-1.2034 0.3226 4.0230
6.1915 -0.6304 -1.1812
-0.6300 3.7093 0.3976
-1.1820 0.3985 3.3060
7.8729 -1.0249 -0.6302
-1.0246 4.8980 0.1534
-0.6311 0.1540 4.4247
6.1274 -0.8201 -0.9878
-0.8198 3.7325 0.2749
-0.9883 0.2751 3.3939
10.5595 -0.4655 -1.1430
-0.4653 8.0750 0.2896
-1.1438 0.2898 7.7733
6.2638 -0.4491 -1.1084
-0.4488 3.7853 0.2502
-1.1091 0.2507 3.5334
5.7905 -0.9361 -1.2038
-0.9359 3.4103 0.3831
-1.2044 0.3837 2.7893
6.1903 -0.4118 -1.1666
-0.4117 3.9364 0.2974
-1.1672 0.2979 3.4694
5.2430 -0.3885 -1.1249
-0.3884 2.8624 0.3108
-1.1255 0.3115 2.4560
7.8607 -1.0741 -1.1028
-1.0738 5.0643 0.4407
-1.1036 0.4412 4.6369
8.9555 -0.5394 -0.8581
-0.5394 6.2467 0.2657
-0.8588 0.2664 5.8541
11.0806 -0.7859 -1.4218
-0.7857 8.3542 0.4365
-1.4229 0.4370 8.1415
8.8535 -1.0873 -0.8296
-1.0872 5.7807 0.2721
-0.8306 0.2731 5.1841
