0.5294 0.0257 3.0591
0.0216 -0.2974 -0.0425
3.0594 -0.0427 18.3415
0.0524 0.0581 1.2199
0.0537 -0.3096 0.1341
1.2170 0.1348 17.4382
-0.2075 -0.0701 1.4542
-0.0741 -0.4219 -1.4190
1.4553 -1.4198 19.9056
0.7729 -0.0976 3.6523
-0.1003 -0.1586 -0.6405
3.6536 -0.6410 19.1345
1.1997 0.0709 3.7849
0.0666 0.0235 0.1045
3.7835 0.1048 14.9555
-0.2825 -0.1035 2.2738
-0.1080 -0.8766 -0.9237
2.2733 -0.9241 14.7065
0.2037 -0.1236 1.5023
-0.1268 -0.0034 -1.6877
1.5008 -1.6879 13.3394
1.9479 0.0337 2.9493
0.0308 1.2929 0.0634
2.9483 0.0634 21.6846
0.1822 0.0212 -0.2927
0.0164 -0.0472 -0.3987
-0.2933 -0.3981 21.8435
0.0188 0.1227 1.3223
0.1189 -0.2908 1.1948
1.3194 1.1945 17.1745
-0.1792 -0.1282 2.8494
-0.1312 -0.7253 -1.0470
2.8468 -1.0463 18.6143
-0.5245 -0.0370 0.4846
-0.0373 -0.6349 -1.6654
0.4824 -1.6643 21.8449
-0.0817 0.0284 0.7792
0.0240 -0.3208 -0.1888
0.7796 -0.1887 20.9406
0.2630 -0.1879 2.5397
-0.1915 -0.1070 -1.6461
2.5360 -1.6463 19.1970
2.8890 0.3684 3.3576
0.3642 2.0399 1.4652
3.3563 1.4655 16.7805
1.5748 0.1120 3.1250
0.1085 0.8691 0.5924
3.1236 0.5922 20.8378
0.2688 0.0201 0.2105
0.0162 0.0424 -0.6725
0.2086 -0.6716 19.0650
-0.4864 0.0223 -0.3722
0.0185 -0.7771 -0.7399
-0.3744 -0.7389 17.7470
1.1369 0.1157 2.3440
0.1105 0.6107 0.6057
2.3428 0.6053 19.9820
0.3396 -0.1558 2.4259
-0.1596 -0.2069 -1.2395
2.4266 -1.2403 16.6839
2.5189 0.1360 2.5705
0.1322 1.8372 0.5217
2.5698 0.5220 16.2031
2.3201 -0.0025 3.0625
-0.0072 1.5816 -0.1387
3.0601 -0.1386 18.9673
1.7155 0.0967 3.8100
0.0936 0.8110 0.3780
3.8071 0.3786 20.0378
0.2525 -0.0346 3.1066
-0.0386 -0.5545 -0.3948
3.1056 -0.3955 15.7512
1.7575 0.0264 3.6213
0.0233 0.7177 0.0026
3.6203 0.0023 15.7506
4.2047 0.5453 5.2788
0.5421 2.5835 1.6159
5.2760 1.6167 19.4451
-0.2376 0.1394 1.8257
0.1349 -0.6682 0.9000
1.8253 0.9002 16.4445
0.3829 0.0067 0.7299
0.0034 0.1564 0.0360
0.7278 0.0375 23.7708
1.1986 0.1761 3.7007
0.1712 0.1894 0.5320
3.6968 0.5328 16.6910
4.3954 0.0785 3.7771
0.0752 3.3099 0.2294
3.7759 0.2296 19.4199
0.5730 0.4965 3.6093
0.4915 -0.2174 2.1063
3.6096 2.1065 16.1523
-0.0343 0.1003 0.6664
0.0964 -0.1200 1.9494
0.6658 1.9499 19.5671
1.0360 0.0409 4.1627
0.0391 -0.1118 0.0938
4.1604 0.0946 18.0739
0.6969 -0.1039 2.8127
-0.1068 0.0540 -0.8220
2.8103 -0.8215 16.5525
-0.1003 0.0223 0.6847
0.0203 -0.2992 0.3740
0.6838 0.3742 18.6250
2.6747 -0.3142 4.9538
-0.3192 1.4161 -1.5028
4.9512 -1.5030 21.8178
1.5585 -0.2397 4.1330
-0.2421 0.4488 -1.1081
4.1318 -1.1082 16.9690
-0.0349 0.0058 2.3098
0.0024 -0.5809 -0.2034
2.3089 -0.2034 19.9235
3.2431 0.1603 5.0136
0.1558 1.3697 0.3560
5.0130 0.3555 16.1371
0.0502 0.1374 1.2861
0.1334 -0.2313 1.2611
1.2840 1.2619 15.9928
1.0205 0.4868 4.0937
0.4839 -0.0435 1.7495
4.0925 1.7494 15.7990
0.4219 0.1635 1.6801
0.1607 0.1563 1.3893
1.6762 1.3904 16.5065
5.2184 -0.1743 4.7802
-0.1773 3.9261 -0.8582
4.7766 -0.8572 22.4085
4.1218 0.2237 6.8315
0.2196 1.7693 0.5797
6.8284 0.5792 23.2323
-0.0501 0.0615 0.8790
0.0580 -0.3388 0.5195
0.8764 0.5205 18.4810
2.7514 0.0870 4.3768
0.0820 1.5622 0.1636
4.3755 0.1635 21.7230
1.5821 0.2029 2.0893
0.1992 1.2516 1.6013
2.0891 1.6019 19.6687
4.5783 0.1339 4.6141
0.1321 3.5152 0.5624
4.6111 0.5636 25.9843
-0.0279 0.1284 1.3468
0.1238 -0.3485 1.1611
1.3460 1.1610 19.7477
2.7170 0.3964 4.2495
0.3920 1.8282 1.8589
4.2469 1.8595 22.1060
0.0893 0.1542 2.3181
0.1521 -0.3722 1.0061
2.3158 1.0075 17.4050
0.0036 -0.0342 3.0102
-0.0371 -0.6990 -0.2642
3.0084 -0.2636 17.7568
0.0174 0.0778 3.2201
0.0741 -0.7130 0.3990
3.2181 0.3997 19.1041
0.2133 0.0464 -0.0628
0.0426 -0.0077 -1.2530
-0.0661 -1.2515 17.0254
0.6617 -0.0086 2.6684
-0.0127 0.1388 -0.3716
2.6663 -0.3713 20.4620
1.7862 0.1940 4.8429
0.1901 0.3867 0.5792
4.8410 0.5796 19.9808
5.7352 -0.0299 2.7294
-0.0332 5.1338 -0.3278
2.7282 -0.3283 21.9740
0.9457 -0.1770 1.6729
-0.1810 0.9049 -2.4936
1.6697 -2.4925 19.5638
-0.2513 0.0556 1.2272
0.0534 -0.5297 0.6273
1.2259 0.6279 20.6762
0.8929 0.0263 0.1870
0.0227 0.9493 -2.4963
0.1865 -2.4961 21.8857
1.9750 -0.0130 2.7362
-0.0171 1.4362 -0.3326
2.7338 -0.3316 22.5131
6.4837 -0.2244 4.2186
-0.2266 5.1337 -0.8251
4.2176 -0.8248 19.4238
-0.1645 0.0800 1.3957
0.0763 -0.5563 0.5984
1.3942 0.5989 16.9394
0.8632 -0.0485 3.0953
-0.0517 0.1398 -0.4576
3.0939 -0.4571 17.9343
1.9400 -0.0840 2.2553
